name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder0_attn_head11_softmax,Softmax,Encoder0_Head11,Enclave,0.2590651998616522,0.02202826056717614,0.2407569991191849,0.3167670001857914,0.29972055017424276,0.3133577101834817,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head11_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head11_attn_v_matmul,MatMul,Encoder0_Head11,Enclave,0.2866663000531844,0.06950282998554871,0.2281929992022924,0.46757500058447476,0.4119005506254324,0.4564401105926663,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head11_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head12_qk_matmul,MatMul,Encoder0_Head12,Enclave,0.4190914001810597,0.018999745090270675,0.3961929996876279,0.45977199988556094,0.45202885012258776,0.4582233699329663,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head12_softmax,Softmax,Encoder0_Head12,Enclave,0.25977240038628224,0.011528220141848095,0.24201800079026725,0.27893799961020704,0.27650349957184517,0.27845109960253467,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head12_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head12_attn_v_matmul,MatMul,Encoder0_Head12,Enclave,0.2849214004527312,0.08055234118926334,0.240084000324714,0.5194880013732472,0.41981300119005005,0.4995530013366079,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head12_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head13_qk_matmul,MatMul,Encoder0_Head13,Enclave,0.41500640036247205,0.02534301321313153,0.38984599996183533,0.4832129998249002,0.4586124005072633,0.4782928799613728,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head13_softmax,Softmax,Encoder0_Head13,Enclave,0.2584497999123414,0.022635633405110045,0.24013199981709477,0.32370700137107633,0.29491420054910117,0.3179484412066813,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head13_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head13_attn_v_matmul,MatMul,Encoder0_Head13,Enclave,0.26186740014964016,0.05013733180486227,0.22749899835616816,0.39310800093517173,0.3591397506170323,0.38631435087154387,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head13_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head14_qk_matmul,MatMul,Encoder0_Head14,Enclave,0.447513599829108,0.07737307920812962,0.39415200080838986,0.6599419994017808,0.5858305998117428,0.6451197194837732,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head14_softmax,Softmax,Encoder0_Head14,Enclave,0.25242579977202695,0.006605399706309108,0.2403150010650279,0.2605760000733426,0.2602430003207701,0.2605094001228281,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head14_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
