name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
block14_attn_head1_qk_matmul,MatMul,Block14_Head1,Enclave,1.0786421997181606,0.07230207792110953,1.0244219993182924,1.2731419992633164,1.2108952998460152,1.2606926593798562,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block14_attn_q_proj', 'block14_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head1_softmax,Softmax,Block14_Head1,Enclave,0.5277820011542644,0.029073013080156525,0.4794750020664651,0.5752930010203272,0.5708357521143625,0.5744015512391343,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block14_attn_head1_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block14_attn_head1_attn_v_matmul,MatMul,Block14_Head1,Enclave,0.4636678997485433,0.017506359397850266,0.4327549977460876,0.4858450010942761,0.48309954963769997,0.48529591080296086,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block14_attn_head1_softmax', 'block14_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head2_qk_matmul,MatMul,Block14_Head2,Enclave,1.1465636005596025,0.13577772265661925,1.022943000862142,1.44191900108126,1.415048150192888,1.4365448309035855,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block14_attn_q_proj', 'block14_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head2_softmax,Softmax,Block14_Head2,Enclave,0.5084275995614007,0.01837181381201765,0.48453300041728653,0.543278998520691,0.5370770990339224,0.5420386186233372,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block14_attn_head2_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block14_attn_head2_attn_v_matmul,MatMul,Block14_Head2,Enclave,0.7777806997182779,0.30732344267998923,0.44930899821338244,1.1346799983584788,1.1153205490700202,1.130808108500787,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block14_attn_head2_softmax', 'block14_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head3_qk_matmul,MatMul,Block14_Head3,Enclave,1.0768391999590676,0.07011458787987213,1.0148090004804544,1.2356620027276222,1.2140291521063773,1.2313354326033732,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block14_attn_q_proj', 'block14_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head3_softmax,Softmax,Block14_Head3,Enclave,0.5056749992945697,0.016230952763258488,0.4817589979211334,0.529545999597758,0.5263437999019516,0.5289055596585968,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block14_attn_head3_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block14_attn_head3_attn_v_matmul,MatMul,Block14_Head3,Enclave,0.8285340991278645,0.11517610854080769,0.7011870002315845,0.9689309990790207,0.9576530992490007,0.9666754191130167,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block14_attn_head3_softmax', 'block14_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head4_qk_matmul,MatMul,Block14_Head4,Enclave,1.0665447003702866,0.053323691294355394,1.0311619989806786,1.2072370009263977,1.1671276019114885,1.1992151211234159,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block14_attn_q_proj', 'block14_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
